Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,-9999
74,Alphonso Davies,ca CAN,DF,Bayern Munich,22-023,2000,11.1,0,0,0,0.36,1.26,0.18,0.54,1.44,1.26,0,0,0,8.92,0.18,0.36,33.3,Matches,d781d855
112,Dennis Geiger,de GER,MF,Hoffenheim,24-168,1998,11.1,0.36,0,0,1.53,0.63,0.09,1.89,0.99,0.99,0,0,0,5.95,0.54,1.08,33.3,Matches,37f606f0
308,Marvin Plattenhardt,de GER,DF,Hertha BSC,30-303,1992,11.1,0.18,0,0,0.99,1.71,0.09,6.67,0.63,1.44,0,0,0,4.5,0.54,0.63,46.2,Matches,f7aa75bd
151,Piero Hincapié,ec ECU,DF,Leverkusen,20-320,2002,11.2,0.63,0.18,0.18,1.43,1.16,0,1.16,0.98,1.16,0,0.09,0,5.36,1.88,1.79,51.2,Matches,0c7a48f8
170,Kristijan Jakić,hr CRO,DFMF,Eint Frankfurt,25-195,1997,11.2,0.09,0,0,0.98,0.45,0.09,0.63,0.54,1.25,0,0,0,7.95,1.34,1.79,42.9,Matches,a8ee54ad
330,Georginio Rutter,fr FRA,FW,Hoffenheim,20-219,2002,11.2,0.18,0,0,1.52,1.7,1.52,0.98,0.45,0.36,0.09,0,0,2.23,0.8,1.96,29,Matches,c64c01fc
371,Anton Stach,de GER,MF,Mainz 05,24-010,1998,11.2,0.27,0,0,1.25,1.52,0.18,2.41,1.79,0.98,0,0,0,7.59,2.86,0.98,74.4,Matches,0f59a7bf
48,Cédric Brunner,ch SUI,DF,Schalke 04,28-281,1994,11.3,0.09,0,0,1.24,1.42,0,2.12,2.21,0.97,0,0,0,4.87,1.33,2.21,37.5,Matches,f0a37d36
88,Maximilian Eggestein,de GER,MF,Freiburg,25-352,1996,11.3,0.09,0,0,1.33,0.71,0,0.44,1.24,0.97,0,0,0,4.87,1.77,1.15,60.6,Matches,beb882a8
294,Benjamin Pavard,fr FRA,DF,Bayern Munich,26-242,1996,11.3,0.18,0,0,0.88,0.62,0.35,2.21,1.68,1.86,0,0.09,0,5.84,1.77,1.33,57.1,Matches,45a03961
130,Raphaël Guerreiro,pt POR,DF,Dortmund,28-338,1993,11.4,0.18,0,0,0.26,0.44,0,2.19,1.49,0.61,0,0,0,7.54,0.18,0.35,33.3,Matches,048a1cbc
160,Timo Hübers,de GER,DF,Köln,26-128,1996,11.4,0.26,0,0,1.23,0.79,0,0.09,2.02,1.05,0,0,0.09,7.98,2.89,2.11,57.9,Matches,94302c52
209,Andrej Kramarić,hr CRO,MFFW,Hoffenheim,31-159,1991,11.4,0.09,0,0,0.26,1.32,0.26,1.14,0.09,0.09,0,0,0,4.12,0.35,0.26,57.1,Matches,603cb947
26,Maximilian Bauer,de GER,DF,Augsburg,22-289,2000,11.5,0.52,0,0,1.13,1.39,0.09,0.09,1.65,0.87,0,0.09,0,5.65,3.74,2.26,62.3,Matches,44a20f0c
179,Florian Kainz,at AUT,FWMF,Köln,30-032,1992,11.5,0.26,0.09,0.09,1.04,1.65,0.09,10.5,0.96,0.35,0.09,0.09,0,5.04,0.52,1.13,31.6,Matches,94c18565
279,Ivan Ordets,ua UKR,DF,Bochum,30-140,1992,11.5,0.17,0,0,1.13,0.7,0,0,1.74,1.04,0,0,0,5.39,4.78,2.7,64,Matches,86c75897
318,David Raum,de GER,DFFW,RB Leipzig,24-217,1998,11.5,0.17,0,0,1.3,0.96,0,7.65,0.87,1.13,0,0.09,0,5.13,0.78,0.78,50,Matches,7d450ed3
331,Julian Ryerson,no NOR,DF,Union Berlin,25-008,1997,11.5,0.17,0,0,1.39,1.04,0.09,3.57,1.04,1.48,0,0,0,6.7,0.43,0.96,31.3,Matches,009a4f60
349,Benno Schmitz,de GER,DF,Köln,28-008,1994,11.5,0,0,0,1.13,0.96,0,4.17,0.87,1.57,0,0,0.17,5.04,1.13,1.13,50,Matches,ad00b1a8
408,Miloš Veljković,rs SRB,DF,Werder Bremen,27-060,1995,11.5,0.09,0,0,0.52,0.61,0,0,1.48,0.87,0,0,0,4.43,1.91,1.65,53.7,Matches,a5ae8f8e
190,Silas Katompa,cd COD,FWDF,Stuttgart,24-050,1998,11.6,0.09,0,0,1.29,0.95,0.86,1.72,0.26,1.03,0.09,0,0,3.45,0.86,0.95,47.6,Matches,de4cac2d
31,Sheraldo Becker,sr SUR,FW,Union Berlin,27-289,1995,11.7,0.09,0,0,1.03,0.85,1.03,4.44,0,0.09,0.09,0,0,2.82,0.68,1.62,29.6,Matches,8eb55dbb
46,Julian Brandt,de GER,FWMF,Dortmund,26-207,1996,11.7,0,0,0,0.17,0.77,0.34,6.32,0.85,0.94,0,0,0,5.21,0.43,1.2,26.3,Matches,a167537f
155,Philipp Hofmann,de GER,FW,Bochum,29-240,1993,11.7,0,0,0,1.62,1.37,0.68,0.17,0.43,0.26,0,0,0,3.42,6.41,4.36,59.5,Matches,877bc844
389,Simon Terodde,de GER,FW,Schalke 04,34-268,1988,11.7,0.26,0,0,1.62,1.28,1.62,0.09,0.43,0.51,0.09,0,0,2.22,2.74,5.3,34,Matches,863ff1ee
162,Mats Hummels,de GER,DF,Dortmund,33-344,1988,11.8,0.34,0,0,0.93,0.68,0.08,0.17,1.78,1.1,0,0,0,5.25,2.71,1.95,58.2,Matches,05d548d8
83,Ritsu Doan,jp JPN,FWMF,Freiburg,24-162,1998,11.9,0.17,0,0,1.43,1.6,0.08,1.09,0.67,1.34,0.08,0,0,4.96,0.08,0.76,10,Matches,d01bbb6f
314,Grischa Prömel,de GER,MF,Hoffenheim,27-320,1995,11.9,0.25,0,0,1.76,1.85,0.08,0.34,0.42,1.51,0,0,0,5.21,1.01,1.01,50,Matches,924f9191
167,Hiroki Ito,jp JPN,DF,Stuttgart,23-197,1999,12,0.25,0,0,0.75,0.5,0.08,1.58,1.33,1.08,0,0,0,6.08,0.92,1,47.8,Matches,204dded0
265,Manuel Neuer,de GER,GK,Bayern Munich,36-243,1986,12,0,0,0,0,0.08,0,0,0,0,0,0,0,1.75,0.25,0,100,Matches,8778c910
164,Iago,br BRA,DFMF,Augsburg,25-247,1997,12.1,0.33,0.08,0.08,0.58,0.91,0,2.15,0.74,0.74,0,0,0,5.87,0.5,1.82,21.4,Matches,054849d2
195,Luca Kilian,de GER,DF,Köln,23-085,1999,12.2,0.41,0.16,0.16,0.57,0.08,0,0,0.82,1.31,0,0.16,0,5,1.8,1.56,53.7,Matches,610aa1e9
221,Diogo Leite,pt POR,DF,Union Berlin,23-306,1999,12.2,0.08,0.08,0,1.39,1.15,0,0.16,1.15,1.07,0.08,0.08,0,5.57,2.38,2.05,53.7,Matches,c4987edc
307,Amos Pieper,de GER,DF,Werder Bremen,24-312,1998,12.2,0.49,0,0,0.98,0.49,0.08,0.66,1.39,1.23,0,0.08,0,6.89,2.46,0.9,73.2,Matches,526ea7cc
123,Michael Gregoritsch,at AUT,FW,Freiburg,28-221,1994,12.4,0.16,0,0,1.13,1.53,0.48,0.56,0.32,0.48,0,0,0,2.66,5.81,5.56,51.1,Matches,8e235926
125,Vincenzo Grifo,it ITA,FWMF,Freiburg,29-232,1993,12.4,0,0,0,0.16,1.13,0.08,4.84,0.65,0.24,0.08,0,0,4.68,0.48,0.65,42.9,Matches,54e4866f
202,Randal Kolo Muani,fr FRA,FWMF,Eint Frankfurt,23-355,1998,12.4,0.24,0.08,0.08,2.02,2.18,0.97,0.81,0,0.4,0.08,0,0,3.39,1.53,2.58,37.3,Matches,c0b3669f
92,Nico Elvedi,ch SUI,DF,M'Gladbach,26-056,1996,12.5,0,0,0,0.32,0.48,0,0,1.12,0.96,0,0,0,4.88,1.68,0.88,65.6,Matches,48035304
282,Paulo Otávio,br BRA,DF,Wolfsburg,28-002,1994,12.5,0.32,0,0,0.88,1.92,0,2.96,1.52,1.84,0,0,0.08,4.96,1.28,2.16,37.2,Matches,1cbe4984
76,Ermedin Demirović,ba BIH,FWMF,Augsburg,24-245,1998,12.7,0.31,0,0,2.2,1.26,0.39,1.02,0.79,0.39,0,0,0,2.36,2.6,4.72,35.5,Matches,ed79b7d3
154,Jonas Hofmann,de GER,FW,M'Gladbach,30-134,1992,12.7,0,0,0,0.47,1.65,0.79,6.61,0.55,0.39,0.08,0.08,0,4.41,0.31,0.79,28.6,Matches,2903a856
176,Anthony Jung,de GER,DFFW,Werder Bremen,31-022,1991,12.7,0,0,0,0.87,0.87,0.08,1.18,0.63,1.34,0,0,0,5.51,1.02,1.18,46.4,Matches,de838f86
243,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24-349,1997,12.7,0.39,0,0,0.79,0.87,0,0.24,2.44,1.34,0,0,0,6.46,2.52,1.42,64,Matches,963611
30,Christoph Baumgartner,at AUT,MFFW,Hoffenheim,23-116,1999,12.8,0.23,0,0,2.34,1.88,0.16,0.7,0.86,0.63,0.16,0,0,4.84,1.41,2.27,38.3,Matches,437f2b00
104,Marco Friedl,at AUT,DF,Werder Bremen,24-254,1998,12.8,0.23,0.08,0,0.63,1.17,0.16,1.48,2.73,1.09,0,0,0,8.44,1.17,1.33,46.9,Matches,f86ad3f5
146,Jonas Hector,de GER,DF,Köln,32-182,1990,12.9,0,0,0,0.78,2.79,0.08,3.64,1.47,1.55,0,0,0,6.2,1.78,0.85,67.6,Matches,c2009df3
355,Kiliann Sildillia,fr FRA,DF,Freiburg,20-193,2002,12.9,0.16,0,0,1.71,0.31,0.08,1.09,1.09,0.62,0,0,0,4.19,1.71,2.02,45.8,Matches,313254a3
11,Angeliño,es ESP,DF,Hoffenheim,25-325,1997,13,0.08,0,0,0.62,1,0.31,7.15,0.69,0.46,0,0,0,4.92,0.46,0.85,35.3,Matches,3.09E+100
51,Marius Bülter,de GER,FWMF,Schalke 04,29-241,1993,13,0.23,0,0,1,1.46,0.23,4.15,0.54,0.31,0,0,0,4.38,1.38,2.38,36.7,Matches,ab5b7dc1
370,Djibril Sow,ch SUI,MF,Eint Frankfurt,25-292,1997,13,0.31,0,0,1.23,1.54,0,0.23,1.31,0.77,0,0,0,7.08,1,0.85,54.2,Matches,4c6facae
106,Jeremie Frimpong,nl NED,DFMF,Leverkusen,21-350,2000,13.1,0.08,0,0,0.69,2.14,0.23,2.29,0.69,0.84,0,0,0,3.66,0.46,0.76,37.5,Matches,74f2e748
201,Dominik Kohr,de GER,MF,Mainz 05,28-298,1994,13.1,0.31,0,0,1.3,1.45,0.08,0.15,1.3,1.37,0,0,0,7.86,1.15,1.45,44.1,Matches,0fbecd11
210,Christoph Kramer,de GER,MF,M'Gladbach,31-279,1991,13.1,0.23,0,0,1.45,0.76,0.31,0.76,0.31,1.3,0,0,0,4.2,0.84,0.84,50,Matches,496aeede
411,Kevin Vogt,de GER,DF,Hoffenheim,31-063,1991,13.2,0.45,0,0,1.14,0.68,0,0.08,1.36,0.76,0,0,0,6.89,0.3,0.76,28.6,Matches,1d8e9add
121,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31-138,1991,13.3,0.53,0,0,0.9,0.23,0.08,0,1.88,1.13,0,0,0,6.09,2.78,2.03,57.8,Matches,1025db8e
379,Kevin Stöger,at AUT,MF,Bochum,29-090,1993,13.4,0.07,0,0,1.42,2.16,0,5.37,1.12,1.12,0,0,0,5.15,0.37,1.27,22.7,Matches,e5649a78
93,Wataru Endo,jp JPN,MF,Stuttgart,29-289,1993,13.5,0,0,0,1.26,1.78,0.07,0.07,0.96,1.48,0,0,0,7.85,2.44,1.41,63.5,Matches,c149016b
109,Niclas Füllkrug,de GER,FW,Werder Bremen,29-289,1993,13.5,0.3,0,0,1.19,1.41,0.96,0.74,0,0.07,0,0,0,3.33,5.19,3.7,58.3,Matches,4f16405e
194,Rani Khedira,de GER,MF,Union Berlin,28-302,1994,13.5,0.37,0,0,2,0.37,0,0.37,1.33,1.11,0,0,0,6.22,1.33,0.59,69.2,Matches,59e4b92e
321,Elvis Rexhbeçaj,de GER,MF,Augsburg,25-024,1997,13.5,0.37,0,0,1.33,2.52,0,0.81,0.52,1.26,0,0,0,5.26,1.48,1.26,54.1,Matches,1ae836b1
204,Kouadio Koné,fr FRA,MF,M'Gladbach,21-192,2001,13.6,0.37,0,0,1.84,2.06,0,0.07,0.81,1.18,0,0,0,7.65,0.74,0.51,58.8,Matches,86574238
385,Jonathan Tah,de GER,DF,Leverkusen,26-287,1996,13.6,0.29,0,0,0.59,0.22,0.15,0.22,1.1,0.66,0,0,0,5.29,1.84,1.32,58.1,Matches,bd142efb
5,Naouirou Ahamada,fr FRA,MF,Stuttgart,20-241,2002,13.7,0.15,0,0,1.02,1.17,0.07,0.44,0.58,0.8,0,0,0,5.69,0.51,1.02,33.3,Matches,a6c58494
211,Tom Krauß,de GER,MF,Schalke 04,21-156,2001,13.7,0.15,0,0,1.31,1.02,0,0.51,1.17,2.63,0,0,0,7.96,0.51,0.73,41.2,Matches,9f77012e
240,Aarón Martín,es ESP,DF,Mainz 05,25-217,1997,13.8,0.07,0,0,1.09,0.43,0.14,7.83,0.8,1.52,0,0,0,3.99,0.07,0.51,12.5,Matches,2f3e911a
397,Lucas Tousart,fr FRA,MF,Hertha BSC,25-210,1997,13.8,0,0,0,1.23,1.16,0.07,0.58,1.38,1.38,0,0,0,5.51,2.97,2.03,59.4,Matches,71ec39ef
36,Ramy Bensebaini,dz ALG,DF,M'Gladbach,27-223,1995,13.9,0.22,0,0,0.86,1.8,0.07,1.29,1.01,0.86,0,0,0.07,5.83,2.3,1.44,61.5,Matches,378825c7
78,Moussa Diaby,fr FRA,FW,Leverkusen,23-141,1999,13.9,0.07,0,0,0.43,0.58,0.36,3.31,0.22,0.43,0,0,0,2.95,0.14,0.65,18.2,Matches,aeed5c06
120,Mario Götze,de GER,MF,Eint Frankfurt,30-175,1992,13.9,0,0,0,0.72,1.51,0.14,2.23,0.58,0.79,0,0,0,6.33,0,0.43,0,Matches,9efa1d25
159,Lukáš Hrádecký,fi FIN,GK,Leverkusen,33-001,1989,14,0,0.07,0,0.07,0,0,0,0,0,0,0,0,1.21,0.21,0,100,Matches,ad3389d5
177,Ozan Kabak,tr TUR,DF,Hoffenheim,22-245,2000,14,0.43,0.07,0.07,1.5,0.57,0,0.29,2.21,1.07,0,0,0.07,5.93,3.5,2,63.6,Matches,2d61d13a
199,Robin Knoche,de GER,DF,Union Berlin,30-187,1992,14,0.14,0,0,0.57,1,0,0,0.86,0.86,0,0.07,0,6.21,1.29,1.43,47.4,Matches,6bd5cd5d
231,Dodi Lukebakio,be BEL,FWMF,Hertha BSC,25-062,1997,14,0.36,0,0,1.36,2,0.5,2.71,0.5,0.5,0,0,0,4.43,0.71,1.14,38.5,Matches,0c61c77c
363,Ellyes Skhiri,tn TUN,MF,Köln,27-199,1995,14,0.14,0,0,1.36,0.43,0.21,0.64,1.5,1.57,0,0,0,6.93,1.29,0.5,72,Matches,c2211709
110,Cristian Gamboa,cr CRC,DF,Bochum,33-032,1989,14.1,0.14,0,0,0.92,0.28,0.14,2.41,0.99,1.42,0,0.07,0.07,5.53,0.78,0.64,55,Matches,f27680d9
23,Ridle Baku,de GER,DF,Wolfsburg,24-231,1998,14.2,0.21,0,0,0.85,1.27,0.07,2.46,0.85,0.77,0,0,0,5.85,0.92,1.2,43.3,Matches,442b56fa
196,Joshua Kimmich,de GER,MF,Bayern Munich,27-290,1995,14.2,0.21,0,0,0.99,1.48,0,7.61,1.48,1.41,0,0,0,8.94,0.7,1.27,35.7,Matches,49296448
269,Christopher Nkunku,fr FRA,FWMF,RB Leipzig,25-011,1997,14.2,0.07,0,0,0.7,1.69,0.56,0.99,0.42,0.14,0.14,0,0,3.1,0.85,0.85,50,Matches,7c56da38
295,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30-225,1992,14.3,0,0,0,0,0.14,0,0,0.14,0,0,0,0,1.05,0.14,0,100,Matches,0a1cb833
346,Nico Schlotterbeck,de GER,DF,Dortmund,22-359,1999,14.3,0.21,0,0,0.63,0.49,0,0.49,0.98,1.68,0,0,0,8.18,2.59,1.54,62.7,Matches,34e12499
418,Mitchell Weiser,de GER,DFFW,Werder Bremen,28-218,1994,14.3,0.28,0,0,1.26,2.1,0.07,2.1,1.05,1.89,0.07,0,0,7.48,0.91,0.98,48.1,Matches,30c220c3
153,Nicolas Höfler,de GER,MF,Freiburg,32-261,1990,14.4,0.28,0,0,1.74,1.53,0.07,0,1.39,0.9,0,0.14,0,7.08,1.94,1.46,57.1,Matches,5d8e331f
192,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27-301,1995,14.4,0.21,0,0,0.63,0.63,0,0,1.88,1.04,0,0,0,6.04,4.1,3.26,55.7,Matches,815c314f
338,Joe Scally,us USA,DF,M'Gladbach,19-329,2002,14.4,0.07,0,0,0.49,2.29,0.07,1.32,0.28,0.97,0,0,0,3.47,0.56,0.28,66.7,Matches,236f02cd
15,Maximilian Arnold,de GER,MF,Wolfsburg,28-182,1994,14.5,0.28,0,0,0.97,2.21,0,5.79,0.55,0.97,0,0,0,8.21,0.9,0.69,56.5,Matches,86e119e0
86,Marvin Ducksch,de GER,FW,Werder Bremen,28-263,1994,14.5,0.07,0,0,0,0.69,0.21,4.9,0.34,0.14,0.07,0,0,3.66,0.76,1.03,42.3,Matches,638a4d71
277,Karim Onisiwo,at AUT,FW,Mainz 05,30-253,1992,14.5,0.21,0,0,1.93,1.31,0.69,2.14,0.07,0.28,0.07,0,0,2.07,2.14,2.69,44.3,Matches,f26834c7
136,Christian Günter,de GER,DFMF,Freiburg,29-270,1993,14.6,0.21,0,0,0.89,0.41,0.21,6.85,0.48,0.75,0,0.07,0,4.11,0.27,1.23,18.2,Matches,8593f88c
386,Edmond Tapsoba,bf BFA,DF,Leverkusen,23-296,1999,14.6,0.14,0,0,1.16,0.48,0,0.14,1.3,1.03,0,0.14,0,8.49,1.3,1.03,55.9,Matches,a73c8f95
230,Anthony Losilla,fr FRA,MF,Bochum,36-260,1986,14.8,0.2,0,0,1.62,0.41,0.14,0.47,1.42,1.82,0,0.07,0,5.95,2.77,2.84,49.4,Matches,07c7eb0c
12,Waldemar Anton,de GER,DF,Stuttgart,26-128,1996,14.9,0.13,0,0,1.01,1.01,0,0.81,1.34,1.07,0,0,0,7.11,2.35,1.88,55.6,Matches,5e66fa06
260,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,23-097,1999,14.9,0.13,0,0,1.28,0.47,0,0.07,1.01,0.74,0,0.07,0.07,6.44,2.42,1.48,62.1,Matches,441197b8
400,Tuta,br BRA,DF,Eint Frankfurt,23-144,1999,14.9,0.2,0,0,1.28,0.47,0,0.13,1.48,0.94,0,0,0,7.38,1.28,1.95,39.6,Matches,35d64857
403,Dayot Upamecano,fr FRA,DF,Bayern Munich,24-029,1998,14.9,0.07,0,0,1.01,0.74,0.07,0.07,1.07,1.68,0,0,0,7.25,2.15,1.74,55.2,Matches,d248cd8f
429,Maya Yoshida,jp JPN,DF,Schalke 04,34-093,1988,14.9,0.2,0,0,0.6,0.67,0.07,0.13,1.48,0.67,0,0,0,5.3,2.48,1.14,68.5,Matches,caffaf5a
27,Oliver Baumann,de GER,GK,Hoffenheim,32-176,1990,15,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0.53,0,100,Matches,47064058
35,Jude Bellingham,eng ENG,MF,Dortmund,19-149,2003,15,0.27,0,0,1,3,0,1,1.4,1.73,0,0,0,8.2,1.47,0.87,62.9,Matches,57d88cf9
60,Koen Casteels,be BEL,GK,Wolfsburg,30-153,1992,15,0,0,0,0,0.07,0,0,0.07,0,0,0,0,1.67,0.07,0,100,Matches,db401046
64,Oliver Christensen,dk DEN,GK,Hertha BSC,23-248,1999,15,0.07,0,0,0,0.13,0,0,0,0,0,0,0,1.6,0.2,0.07,75,Matches,af104654
97,Mark Flekken,nl NED,GK,Freiburg,29-165,1993,15,0,0,0,0,0.07,0,0,0,0,0,0,0,2.07,0.27,0,100,Matches,a92ab7be
116,Matthias Ginter,de GER,DF,Freiburg,28-310,1994,15,0.13,0,0,0.67,1,0.07,0.27,1.33,0.67,0,0,0,5.73,3.4,1.53,68.9,Matches,f521b80a
193,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25-255,1997,15,0.07,0,0,1.2,0.33,0,2.2,2,1.4,0,0,0,6.53,0.93,0.6,60.9,Matches,099e666f
226,Philipp Lienhart,at AUT,DF,Freiburg,26-137,1996,15,0,0,0,0.47,1,0.07,0,1.13,0.4,0,0,0,6,2.13,1.2,64,Matches,302527b2
256,Florian Müller,de GER,GK,Stuttgart,25-012,1997,15,0,0,0,0,0.13,0,0,0,0,0,0,0,2.13,0.2,0,100,Matches,cbac6ec9
278,Willi Orban,hu HUN,DF,RB Leipzig,30-022,1992,15,0.07,0,0,0.6,1.13,0.13,0.13,1.47,1.27,0,0,0,5.87,3.47,2.33,59.8,Matches,20030c06
324,Manuel Riemann,de GER,GK,Bochum,34-077,1988,15,0.07,0,0,0.07,0.07,0,0.07,0.07,0,0,0.07,0,2.8,0.33,0.07,83.3,Matches,9f941969
350,Marvin Schwäbe,de GER,GK,Köln,27-214,1995,15,0,0,0,0,0.07,0,0,0.13,0,0,0,0,1.07,0.13,0,100,Matches,87436846
351,Alexander Schwolow,de GER,GK,Schalke 04,30-176,1992,15,0.07,0,0,0,0.2,0,0,0.07,0,0,0,0,1.47,0.13,0.07,66.7,Matches,0d55d942
393,Marcus Thuram,fr FRA,FW,M'Gladbach,25-111,1997,15,0.13,0,0,1.47,1.27,0.87,0.27,0.33,0.2,0,0,0,2.33,1.27,2,38.8,Matches,6f8cd6d0
398,Kevin Trapp,de GER,GK,Eint Frankfurt,32-140,1990,15,0.13,0,0,0,0.13,0,0,0,0,0,0,0,0.87,0.07,0,100,Matches,ce17b5eb
409,Mickey van de Ven,nl NED,DF,Wolfsburg,21-220,2001,15,0.2,0,0,0.53,0.53,0.07,0.2,1,1.07,0,0.13,0,4.93,1.13,1,53.1,Matches,8fe2a392
432,Robin Zentner,de GER,GK,Mainz 05,28-028,1994,15,0.07,0,0,0,0.2,0,0,0,0,0,0,0,1.8,0.67,0,100,Matches,5c4bf6ba
